@relation yprop_4_1_splits

@attribute type {TRAIN,TEST}
@attribute rowid numeric
@attribute repeat numeric
@attribute fold numeric

@data
TRAIN,316,0,8
TRAIN,7878,0,8
TRAIN,3772,0,8
TRAIN,1076,0,8
TRAIN,1895,0,8
TRAIN,8258,0,8
TRAIN,5176,0,8
TRAIN,7521,0,8
TRAIN,8792,0,8
TRAIN,2578,0,8
TRAIN,5459,0,8
TRAIN,7259,0,8
TRAIN,4578,0,8
TRAIN,4723,0,8
TRAIN,8878,0,8
TRAIN,8382,0,8
TRAIN,5058,0,8
TRAIN,8564,0,8
TRAIN,8010,0,8
TRAIN,7664,0,8
TRAIN,6356,0,8
TRAIN,8053,0,8
TRAIN,6924,0,8
TRAIN,421,0,8
TRAIN,6373,0,8
TRAIN,202,0,8
TRAIN,818,0,8
TRAIN,4205,0,8
TRAIN,418,0,8
TRAIN,8537,0,8
TRAIN,1319,0,8
TRAIN,7336,0,8
TRAIN,6191,0,8
TRAIN,3063,0,8
TRAIN,8392,0,8
TRAIN,6495,0,8
TRAIN,5038,0,8
TRAIN,5168,0,8
TRAIN,2533,0,8
TRAIN,8281,0,8
TRAIN,1823,0,8
TRAIN,3004,0,8
TRAIN,2576,0,8
TRAIN,4286,0,8
TRAIN,7714,0,8
TRAIN,3238,0,8
TRAIN,7084,0,8
TRAIN,4541,0,8
TRAIN,5939,0,8
TRAIN,2890,0,8
TRAIN,7673,0,8
TRAIN,5022,0,8
TRAIN,2819,0,8
TRAIN,5782,0,8
TRAIN,2894,0,8
TRAIN,5930,0,8
TRAIN,6443,0,8
TRAIN,6306,0,8
TRAIN,2566,0,8
TRAIN,8155,0,8
TRAIN,6619,0,8
TRAIN,484,0,8
TRAIN,1148,0,8
TRAIN,2762,0,8
TRAIN,6989,0,8
TRAIN,4715,0,8
TRAIN,5458,0,8
TRAIN,7427,0,8
TRAIN,1068,0,8
TRAIN,6864,0,8
TRAIN,6853,0,8
TRAIN,2401,0,8
TRAIN,1963,0,8
TRAIN,3763,0,8
TRAIN,1428,0,8
TRAIN,7407,0,8
TRAIN,8671,0,8
TRAIN,1766,0,8
TRAIN,4184,0,8
TRAIN,187,0,8
TRAIN,794,0,8
TRAIN,6524,0,8
TRAIN,3621,0,8
TRAIN,7674,0,8
TRAIN,1988,0,8
TRAIN,7207,0,8
TRAIN,3272,0,8
TRAIN,6764,0,8
TRAIN,7288,0,8
TRAIN,5444,0,8
TRAIN,2847,0,8
TRAIN,6115,0,8
TRAIN,7995,0,8
TRAIN,7297,0,8
TRAIN,6670,0,8
TRAIN,8499,0,8
TRAIN,3500,0,8
TRAIN,2072,0,8
TRAIN,4657,0,8
TRAIN,2015,0,8
TRAIN,1295,0,8
TRAIN,401,0,8
TRAIN,1521,0,8
TRAIN,3050,0,8
TRAIN,4894,0,8
TRAIN,4533,0,8
TRAIN,4670,0,8
TRAIN,7068,0,8
TRAIN,6230,0,8
TRAIN,6202,0,8
TRAIN,5613,0,8
TRAIN,7860,0,8
TRAIN,6142,0,8
TRAIN,62,0,8
TRAIN,3677,0,8
TRAIN,6032,0,8
TRAIN,2750,0,8
TRAIN,8136,0,8
TRAIN,494,0,8
TRAIN,3271,0,8
TRAIN,485,0,8
TRAIN,5037,0,8
TRAIN,8877,0,8
TRAIN,1015,0,8
TRAIN,287,0,8
TRAIN,1022,0,8
TRAIN,5533,0,8
TRAIN,8122,0,8
TRAIN,6515,0,8
TRAIN,729,0,8
TRAIN,1255,0,8
TRAIN,2032,0,8
TRAIN,5980,0,8
TRAIN,8321,0,8
TRAIN,1958,0,8
TRAIN,1850,0,8
TRAIN,4489,0,8
TRAIN,4223,0,8
TRAIN,220,0,8
TRAIN,3780,0,8
TRAIN,747,0,8
TRAIN,6598,0,8
TRAIN,5031,0,8
TRAIN,3657,0,8
TRAIN,8199,0,8
TRAIN,6221,0,8
TRAIN,749,0,8
TRAIN,4370,0,8
TRAIN,6461,0,8
TRAIN,1980,0,8
TRAIN,7887,0,8
TRAIN,8579,0,8
TRAIN,5466,0,8
TRAIN,2648,0,8
TRAIN,7487,0,8
TRAIN,8723,0,8
TRAIN,2262,0,8
TRAIN,80,0,8
TRAIN,4726,0,8
TRAIN,8225,0,8
TRAIN,6354,0,8
TRAIN,8127,0,8
TRAIN,2171,0,8
TRAIN,6948,0,8
TRAIN,3358,0,8
TRAIN,6893,0,8
TRAIN,3441,0,8
TRAIN,7623,0,8
TRAIN,6906,0,8
TRAIN,4061,0,8
TRAIN,3373,0,8
TRAIN,7485,0,8
TRAIN,2359,0,8
TRAIN,8847,0,8
TRAIN,1910,0,8
TRAIN,4497,0,8
TRAIN,8024,0,8
TRAIN,5216,0,8
TRAIN,926,0,8
TRAIN,349,0,8
TRAIN,6506,0,8
TRAIN,151,0,8
TRAIN,2505,0,8
TRAIN,7233,0,8
TRAIN,8737,0,8
TRAIN,4673,0,8
TRAIN,3641,0,8
TRAIN,1679,0,8
TRAIN,2380,0,8
TRAIN,6546,0,8
TRAIN,5530,0,8
TRAIN,1499,0,8
TRAIN,6322,0,8
TRAIN,4300,0,8
TRAIN,288,0,8
TRAIN,3087,0,8
TRAIN,6008,0,8
TRAIN,8673,0,8
TRAIN,4153,0,8
TRAIN,1769,0,8
TRAIN,8107,0,8
TRAIN,6667,0,8
TRAIN,3964,0,8
TRAIN,6692,0,8
TRAIN,2980,0,8
TRAIN,3308,0,8
TRAIN,2538,0,8
TRAIN,660,0,8
TRAIN,3354,0,8
TRAIN,7325,0,8
TRAIN,2208,0,8
TRAIN,5531,0,8
TRAIN,299,0,8
TRAIN,4763,0,8
TRAIN,6589,0,8
TRAIN,1689,0,8
TRAIN,6101,0,8
TRAIN,3505,0,8
TRAIN,1391,0,8
TRAIN,827,0,8
TRAIN,8429,0,8
TRAIN,5869,0,8
TRAIN,5043,0,8
TRAIN,3473,0,8
TRAIN,4799,0,8
TRAIN,5033,0,8
TRAIN,3366,0,8
TRAIN,3079,0,8
TRAIN,7410,0,8
TRAIN,4877,0,8
TRAIN,446,0,8
TRAIN,3006,0,8
TRAIN,8454,0,8
TRAIN,5535,0,8
TRAIN,4019,0,8
TRAIN,4313,0,8
TRAIN,6304,0,8
TRAIN,8465,0,8
TRAIN,7185,0,8
TRAIN,5674,0,8
TRAIN,4152,0,8
TRAIN,4905,0,8
TRAIN,6243,0,8
TRAIN,6359,0,8
TRAIN,7286,0,8
TRAIN,7429,0,8
TRAIN,8601,0,8
TRAIN,5380,0,8
TRAIN,5029,0,8
TRAIN,8838,0,8
TRAIN,2666,0,8
TRAIN,6538,0,8
TRAIN,6919,0,8
TRAIN,6523,0,8
TRAIN,3959,0,8
TRAIN,4254,0,8
TRAIN,6641,0,8
TRAIN,2110,0,8
TRAIN,1759,0,8
TRAIN,8376,0,8
TRAIN,1804,0,8
TRAIN,3381,0,8
TRAIN,2391,0,8
TRAIN,512,0,8
TRAIN,761,0,8
TRAIN,2560,0,8
TRAIN,5705,0,8
TRAIN,1203,0,8
TRAIN,3111,0,8
TRAIN,1278,0,8
TRAIN,690,0,8
TRAIN,6245,0,8
TRAIN,1292,0,8
TRAIN,7073,0,8
TRAIN,5319,0,8
TRAIN,2064,0,8
TRAIN,879,0,8
TRAIN,4401,0,8
TRAIN,8165,0,8
TRAIN,2964,0,8
TRAIN,1256,0,8
TRAIN,8809,0,8
TRAIN,1851,0,8
TRAIN,8636,0,8
TRAIN,8862,0,8
TRAIN,1490,0,8
TRAIN,8685,0,8
TRAIN,7679,0,8
TRAIN,6949,0,8
TRAIN,2417,0,8
TRAIN,4593,0,8
TRAIN,4158,0,8
TRAIN,4490,0,8
TRAIN,2846,0,8
TRAIN,3262,0,8
TRAIN,4784,0,8
TRAIN,1000,0,8
TRAIN,1633,0,8
TRAIN,8312,0,8
TRAIN,1538,0,8
TRAIN,6526,0,8
TRAIN,2808,0,8
TRAIN,3705,0,8
TRAIN,7484,0,8
TRAIN,2456,0,8
TRAIN,4457,0,8
TRAIN,3620,0,8
TRAIN,2911,0,8
TRAIN,8132,0,8
TRAIN,804,0,8
TRAIN,6884,0,8
TRAIN,1853,0,8
TRAIN,8677,0,8
TRAIN,1457,0,8
TRAIN,1130,0,8
TRAIN,3939,0,8
TRAIN,6217,0,8
TRAIN,1886,0,8
TRAIN,3986,0,8
TRAIN,1966,0,8
TRAIN,4423,0,8
TRAIN,1456,0,8
TRAIN,4492,0,8
TRAIN,115,0,8
TRAIN,5086,0,8
TRAIN,3655,0,8
TRAIN,6287,0,8
TRAIN,8149,0,8
TRAIN,5414,0,8
TRAIN,4169,0,8
TRAIN,7269,0,8
TRAIN,2151,0,8
TRAIN,593,0,8
TRAIN,4697,0,8
TRAIN,2113,0,8
TRAIN,1967,0,8
TRAIN,5412,0,8
TRAIN,4579,0,8
TRAIN,5989,0,8
TRAIN,2410,0,8
TRAIN,8864,0,8
TRAIN,5060,0,8
TRAIN,3489,0,8
TRAIN,2285,0,8
TRAIN,4822,0,8
TRAIN,4197,0,8
TRAIN,6439,0,8
TRAIN,5742,0,8
TRAIN,7576,0,8
TRAIN,6552,0,8
TRAIN,7784,0,8
TRAIN,5981,0,8
TRAIN,7961,0,8
TRAIN,1081,0,8
TRAIN,7921,0,8
TRAIN,6403,0,8
TRAIN,8808,0,8
TRAIN,3000,0,8
TRAIN,2096,0,8
TRAIN,1033,0,8
TRAIN,323,0,8
TRAIN,7434,0,8
TRAIN,3538,0,8
TRAIN,2652,0,8
TRAIN,6681,0,8
TRAIN,7665,0,8
TRAIN,7252,0,8
TRAIN,1856,0,8
TRAIN,6773,0,8
TRAIN,2086,0,8
TRAIN,2348,0,8
TRAIN,6079,0,8
TRAIN,315,0,8
TRAIN,1092,0,8
TRAIN,4025,0,8
TRAIN,5834,0,8
TRAIN,223,0,8
TRAIN,98,0,8
TRAIN,6622,0,8
TRAIN,7941,0,8
TRAIN,6370,0,8
TRAIN,607,0,8
TRAIN,4761,0,8
TRAIN,3458,0,8
TRAIN,6074,0,8
TRAIN,5370,0,8
TRAIN,5127,0,8
TRAIN,1388,0,8
TRAIN,6807,0,8
TRAIN,7151,0,8
TRAIN,7330,0,8
TRAIN,2749,0,8
TRAIN,4827,0,8
TRAIN,5479,0,8
TRAIN,1101,0,8
TRAIN,2760,0,8
TRAIN,7927,0,8
TRAIN,706,0,8
TRAIN,7225,0,8
TRAIN,3245,0,8
TRAIN,8380,0,8
TRAIN,2941,0,8
TRAIN,3243,0,8
TRAIN,8278,0,8
TRAIN,455,0,8
TRAIN,2965,0,8
TRAIN,3014,0,8
TRAIN,3796,0,8
TRAIN,5696,0,8
TRAIN,5555,0,8
TRAIN,2999,0,8
TRAIN,8591,0,8
TRAIN,8189,0,8
TRAIN,6455,0,8
TRAIN,4275,0,8
TRAIN,4798,0,8
TRAIN,8079,0,8
TRAIN,5713,0,8
TRAIN,1544,0,8
TRAIN,4118,0,8
TRAIN,5421,0,8
TRAIN,2206,0,8
TRAIN,4172,0,8
TRAIN,3574,0,8
TRAIN,1074,0,8
TRAIN,2832,0,8
TRAIN,7676,0,8
TRAIN,2516,0,8
TRAIN,8075,0,8
TRAIN,4638,0,8
TRAIN,8566,0,8
TRAIN,2346,0,8
TRAIN,3131,0,8
TRAIN,6537,0,8
TRAIN,865,0,8
TRAIN,5141,0,8
TRAIN,102,0,8
TRAIN,6874,0,8
TRAIN,92,0,8
TRAIN,5111,0,8
TRAIN,3078,0,8
TRAIN,2470,0,8
TRAIN,5776,0,8
TRAIN,5844,0,8
TRAIN,1586,0,8
TRAIN,245,0,8
TRAIN,8206,0,8
TRAIN,4359,0,8
TRAIN,7819,0,8
TRAIN,3551,0,8
TRAIN,1327,0,8
TRAIN,6058,0,8
TRAIN,3955,0,8
TRAIN,1230,0,8
TRAIN,1815,0,8
TRAIN,7363,0,8
TRAIN,6804,0,8
TRAIN,2818,0,8
TRAIN,3039,0,8
TRAIN,3057,0,8
TRAIN,2529,0,8
TRAIN,1376,0,8
TRAIN,4008,0,8
TRAIN,8528,0,8
TRAIN,5306,0,8
TRAIN,5493,0,8
TRAIN,628,0,8
TRAIN,5588,0,8
TRAIN,1011,0,8
TRAIN,219,0,8
TRAIN,7985,0,8
TRAIN,6423,0,8
TRAIN,8055,0,8
TRAIN,3151,0,8
TRAIN,5461,0,8
TRAIN,8427,0,8
TRAIN,3638,0,8
TRAIN,936,0,8
TRAIN,471,0,8
TRAIN,3254,0,8
TRAIN,2824,0,8
TRAIN,1051,0,8
TRAIN,3322,0,8
TRAIN,4410,0,8
TRAIN,1019,0,8
TRAIN,4036,0,8
TRAIN,7027,0,8
TRAIN,3915,0,8
TRAIN,322,0,8
TRAIN,7476,0,8
TRAIN,1236,0,8
TRAIN,8031,0,8
TRAIN,1729,0,8
TRAIN,7349,0,8
TRAIN,8479,0,8
TRAIN,4467,0,8
TRAIN,7894,0,8
TRAIN,8736,0,8
TRAIN,5227,0,8
TRAIN,7130,0,8
TRAIN,7601,0,8
TRAIN,7479,0,8
TRAIN,6053,0,8
TRAIN,49,0,8
TRAIN,5234,0,8
TRAIN,7401,0,8
TRAIN,1839,0,8
TRAIN,1053,0,8
TRAIN,6248,0,8
TRAIN,1792,0,8
TRAIN,4483,0,8
TRAIN,932,0,8
TRAIN,6380,0,8
TRAIN,6493,0,8
TRAIN,7249,0,8
TRAIN,5736,0,8
TRAIN,8748,0,8
TRAIN,6767,0,8
TRAIN,4716,0,8
TRAIN,825,0,8
TRAIN,53,0,8
TRAIN,4421,0,8
TRAIN,7759,0,8
TRAIN,3957,0,8
TRAIN,5488,0,8
TRAIN,765,0,8
TRAIN,5540,0,8
TRAIN,8515,0,8
TRAIN,7821,0,8
TRAIN,4595,0,8
TRAIN,533,0,8
TRAIN,3711,0,8
TRAIN,2282,0,8
TRAIN,8701,0,8
TRAIN,5335,0,8
TRAIN,5977,0,8
TRAIN,1147,0,8
TRAIN,8707,0,8
TRAIN,6187,0,8
TRAIN,239,0,8
TRAIN,1427,0,8
TRAIN,2186,0,8
TRAIN,640,0,8
TRAIN,1401,0,8
TRAIN,2862,0,8
TRAIN,2606,0,8
TRAIN,3067,0,8
TRAIN,2811,0,8
TRAIN,6151,0,8
TRAIN,8830,0,8
TRAIN,4199,0,8
TRAIN,3011,0,8
TRAIN,793,0,8
TRAIN,4447,0,8
TRAIN,5285,0,8
TRAIN,1157,0,8
TRAIN,1030,0,8
TRAIN,5028,0,8
TRAIN,2989,0,8
TRAIN,88,0,8
TRAIN,4308,0,8
TRAIN,4840,0,8
TRAIN,46,0,8
TRAIN,2450,0,8
TRAIN,3219,0,8
TRAIN,8510,0,8
TRAIN,5310,0,8
TRAIN,7925,0,8
TRAIN,2667,0,8
TRAIN,2054,0,8
TRAIN,398,0,8
TRAIN,7051,0,8
TRAIN,5272,0,8
TRAIN,2626,0,8
TRAIN,1120,0,8
TRAIN,2387,0,8
TRAIN,8529,0,8
TRAIN,2953,0,8
TRAIN,4376,0,8
TRAIN,4100,0,8
TRAIN,6114,0,8
TRAIN,5248,0,8
TRAIN,1909,0,8
TRAIN,4557,0,8
TRAIN,8473,0,8
TRAIN,1515,0,8
TRAIN,5828,0,8
TRAIN,1275,0,8
TRAIN,8098,0,8
TRAIN,7814,0,8
TRAIN,1351,0,8
TRAIN,1191,0,8
TRAIN,3906,0,8
TRAIN,4247,0,8
TRAIN,7975,0,8
TRAIN,1676,0,8
TRAIN,4049,0,8
TRAIN,3422,0,8
TRAIN,1915,0,8
TRAIN,8596,0,8
TRAIN,564,0,8
TRAIN,1375,0,8
TRAIN,6344,0,8
TRAIN,8674,0,8
TRAIN,6819,0,8
TRAIN,4183,0,8
TRAIN,5668,0,8
TRAIN,1921,0,8
TRAIN,1531,0,8
TRAIN,4329,0,8
TRAIN,4058,0,8
TRAIN,7014,0,8
TRAIN,6156,0,8
TRAIN,1720,0,8
TRAIN,5541,0,8
TRAIN,525,0,8
TRAIN,4301,0,8
TRAIN,3480,0,8
TRAIN,6125,0,8
TRAIN,8287,0,8
TRAIN,476,0,8
TRAIN,3991,0,8
TRAIN,28,0,8
TRAIN,7534,0,8
TRAIN,6881,0,8
TRAIN,5650,0,8
TRAIN,7071,0,8
TRAIN,4687,0,8
TRAIN,8052,0,8
TRAIN,8213,0,8
TRAIN,1705,0,8
TRAIN,8167,0,8
TRAIN,194,0,8
TRAIN,7602,0,8
TRAIN,832,0,8
TRAIN,5570,0,8
TRAIN,1071,0,8
TRAIN,3886,0,8
TRAIN,7385,0,8
TRAIN,227,0,8
TRAIN,6348,0,8
TRAIN,2807,0,8
TRAIN,427,0,8
TRAIN,8754,0,8
TRAIN,5558,0,8
TRAIN,7527,0,8
TRAIN,8558,0,8
TRAIN,7446,0,8
TRAIN,5687,0,8
TRAIN,617,0,8
TRAIN,8304,0,8
TRAIN,8147,0,8
TRAIN,8058,0,8
TRAIN,846,0,8
TRAIN,7021,0,8
TRAIN,2685,0,8
TRAIN,6666,0,8
TRAIN,3741,0,8
TRAIN,360,0,8
TRAIN,6081,0,8
TRAIN,6867,0,8
TRAIN,1950,0,8
TRAIN,477,0,8
TRAIN,4927,0,8
TRAIN,1694,0,8
TRAIN,8871,0,8
TRAIN,7437,0,8
TRAIN,733,0,8
TRAIN,339,0,8
TRAIN,3974,0,8
TRAIN,5896,0,8
TRAIN,2803,0,8
TRAIN,1829,0,8
TRAIN,1530,0,8
TRAIN,6908,0,8
TRAIN,5361,0,8
TRAIN,8174,0,8
TRAIN,185,0,8
TRAIN,1747,0,8
TRAIN,5585,0,8
TRAIN,8143,0,8
TRAIN,8373,0,8
TRAIN,3524,0,8
TRAIN,2748,0,8
TRAIN,3713,0,8
TRAIN,5791,0,8
TRAIN,1684,0,8
TRAIN,7538,0,8
TRAIN,1234,0,8
TRAIN,353,0,8
TRAIN,4539,0,8
TRAIN,7855,0,8
TRAIN,1487,0,8
TRAIN,1511,0,8
TRAIN,5325,0,8
TRAIN,714,0,8
TRAIN,2898,0,8
TRAIN,4018,0,8
TRAIN,7820,0,8
TRAIN,5644,0,8
TRAIN,3187,0,8
TRAIN,3604,0,8
TRAIN,1809,0,8
TRAIN,7509,0,8
TRAIN,7591,0,8
TRAIN,7783,0,8
TRAIN,2130,0,8
TRAIN,4930,0,8
TRAIN,3294,0,8
TRAIN,2773,0,8
TRAIN,5841,0,8
TRAIN,1665,0,8
TRAIN,8787,0,8
TRAIN,1535,0,8
TRAIN,3593,0,8
TRAIN,6367,0,8
TRAIN,6430,0,8
TRAIN,6947,0,8
TRAIN,5309,0,8
TRAIN,1638,0,8
TRAIN,4405,0,8
TRAIN,2590,0,8
TRAIN,5907,0,8
TRAIN,711,0,8
TRAIN,7234,0,8
TRAIN,839,0,8
TRAIN,5516,0,8
TRAIN,5485,0,8
TRAIN,1111,0,8
TRAIN,1029,0,8
TRAIN,1204,0,8
TRAIN,7801,0,8
TRAIN,7944,0,8
TRAIN,820,0,8
TRAIN,4743,0,8
TRAIN,568,0,8
TRAIN,4179,0,8
TRAIN,1863,0,8
TRAIN,4464,0,8
TRAIN,439,0,8
TRAIN,3203,0,8
TRAIN,6891,0,8
TRAIN,1161,0,8
TRAIN,5573,0,8
TRAIN,2205,0,8
TRAIN,409,0,8
TRAIN,813,0,8
TRAIN,3359,0,8
TRAIN,7098,0,8
TRAIN,1102,0,8
TRAIN,369,0,8
TRAIN,6558,0,8
TRAIN,3033,0,8
TRAIN,3978,0,8
TRAIN,4719,0,8
TRAIN,7258,0,8
TRAIN,2638,0,8
TRAIN,5812,0,8
TRAIN,5522,0,8
TRAIN,6890,0,8
TRAIN,236,0,8
TRAIN,7248,0,8
TRAIN,8101,0,8
TRAIN,8802,0,8
TRAIN,4112,0,8
TRAIN,4644,0,8
TRAIN,5537,0,8
TRAIN,3588,0,8
TRAIN,2246,0,8
TRAIN,6033,0,8
TRAIN,2963,0,8
TRAIN,1528,0,8
TRAIN,3744,0,8
TRAIN,6089,0,8
TRAIN,5410,0,8
TRAIN,4588,0,8
TRAIN,6196,0,8
TRAIN,6994,0,8
TRAIN,1474,0,8
TRAIN,4066,0,8
TRAIN,2805,0,8
TRAIN,1077,0,8
TRAIN,5314,0,8
TRAIN,4097,0,8
TRAIN,6725,0,8
TRAIN,3071,0,8
TRAIN,1164,0,8
TRAIN,5050,0,8
TRAIN,3314,0,8
TRAIN,6252,0,8
TRAIN,241,0,8
TRAIN,3135,0,8
TRAIN,4292,0,8
TRAIN,3904,0,8
TRAIN,2388,0,8
TRAIN,4485,0,8
TRAIN,6095,0,8
TRAIN,7291,0,8
TRAIN,6637,0,8
TRAIN,8398,0,8
TRAIN,664,0,8
TRAIN,8003,0,8
TRAIN,7713,0,8
TRAIN,3525,0,8
TRAIN,5789,0,8
TRAIN,8130,0,8
TRAIN,3614,0,8
TRAIN,6956,0,8
TRAIN,5566,0,8
TRAIN,94,0,8
TRAIN,3075,0,8
TRAIN,6041,0,8
TRAIN,7842,0,8
TRAIN,1188,0,8
TRAIN,2160,0,8
TRAIN,7922,0,8
TRAIN,7369,0,8
TRAIN,7319,0,8
TRAIN,3703,0,8
TRAIN,4274,0,8
TRAIN,8320,0,8
TRAIN,3668,0,8
TRAIN,55,0,8
TRAIN,3949,0,8
TRAIN,1002,0,8
TRAIN,1385,0,8
TRAIN,4688,0,8
TRAIN,1778,0,8
TRAIN,4166,0,8
TRAIN,1439,0,8
TRAIN,7162,0,8
TRAIN,2089,0,8
TRAIN,8217,0,8
TRAIN,6971,0,8
TRAIN,5293,0,8
TRAIN,7440,0,8
TRAIN,8725,0,8
TRAIN,8352,0,8
TRAIN,1365,0,8
TRAIN,5745,0,8
TRAIN,1674,0,8
TRAIN,4995,0,8
TRAIN,420,0,8
TRAIN,4455,0,8
TRAIN,743,0,8
TRAIN,3444,0,8
TRAIN,2899,0,8
TRAIN,6911,0,8
TRAIN,5129,0,8
TRAIN,4882,0,8
TRAIN,6916,0,8
TRAIN,2328,0,8
TRAIN,7033,0,8
TRAIN,351,0,8
TRAIN,2873,0,8
TRAIN,200,0,8
TRAIN,5329,0,8
TRAIN,2594,0,8
TRAIN,5303,0,8
TRAIN,4194,0,8
TRAIN,145,0,8
TRAIN,7043,0,8
TRAIN,1768,0,8
TRAIN,6690,0,8
TRAIN,2361,0,8
TRAIN,2421,0,8
TRAIN,2810,0,8
TRAIN,6876,0,8
TRAIN,6918,0,8
TRAIN,1983,0,8
TRAIN,4710,0,8
TRAIN,1459,0,8
TRAIN,4231,0,8
TRAIN,2751,0,8
TRAIN,7936,0,8
TRAIN,7829,0,8
TRAIN,3196,0,8
TRAIN,5865,0,8
TRAIN,8113,0,8
TRAIN,2563,0,8
TRAIN,6284,0,8
TRAIN,6602,0,8
TRAIN,3411,0,8
TRAIN,5438,0,8
TRAIN,6662,0,8
TRAIN,1947,0,8
TRAIN,6247,0,8
TRAIN,2008,0,8
TRAIN,1471,0,8
TRAIN,6384,0,8
TRAIN,4037,0,8
TRAIN,2280,0,8
TRAIN,7532,0,8
TRAIN,5053,0,8
TRAIN,3958,0,8
TRAIN,5755,0,8
TRAIN,1322,0,8
TRAIN,8177,0,8
TRAIN,6480,0,8
TRAIN,7510,0,8
TRAIN,4041,0,8
TRAIN,7813,0,8
TRAIN,8170,0,8
TRAIN,8458,0,8
TRAIN,4337,0,8
TRAIN,3090,0,8
TRAIN,4414,0,8
TRAIN,3159,0,8
TRAIN,8839,0,8
TRAIN,6090,0,8
TRAIN,1810,0,8
TRAIN,1136,0,8
TRAIN,3098,0,8
TRAIN,7115,0,8
TRAIN,3113,0,8
TRAIN,5998,0,8
TRAIN,7943,0,8
TRAIN,261,0,8
TRAIN,2551,0,8
TRAIN,6521,0,8
TRAIN,1805,0,8
TRAIN,4680,0,8
TRAIN,5692,0,8
TRAIN,5909,0,8
TRAIN,2263,0,8
TRAIN,1296,0,8
TRAIN,265,0,8
TRAIN,1636,0,8
TRAIN,5316,0,8
TRAIN,3233,0,8
TRAIN,3609,0,8
TRAIN,2241,0,8
TRAIN,3408,0,8
TRAIN,95,0,8
TRAIN,2193,0,8
TRAIN,6813,0,8
TRAIN,5142,0,8
TRAIN,7312,0,8
TRAIN,2093,0,8
TRAIN,481,0,8
TRAIN,8421,0,8
TRAIN,6897,0,8
TRAIN,3170,0,8
TRAIN,8017,0,8
TRAIN,5658,0,8
TRAIN,704,0,8
TRAIN,1868,0,8
TRAIN,7355,0,8
TRAIN,3180,0,8
TRAIN,5498,0,8
TRAIN,7127,0,8
TRAIN,6910,0,8
TRAIN,8306,0,8
TRAIN,3854,0,8
TRAIN,3092,0,8
TRAIN,4346,0,8
TRAIN,8043,0,8
TRAIN,4298,0,8
TRAIN,3698,0,8
TRAIN,6082,0,8
TRAIN,3718,0,8
TRAIN,7856,0,8
TRAIN,4837,0,8
TRAIN,1414,0,8
TRAIN,6586,0,8
TRAIN,3934,0,8
TRAIN,974,0,8
TRAIN,2656,0,8
TRAIN,5076,0,8
TRAIN,7254,0,8
TRAIN,3475,0,8
TRAIN,3350,0,8
TRAIN,7215,0,8
TRAIN,2623,0,8
TRAIN,675,0,8
TRAIN,1691,0,8
TRAIN,5617,0,8
TRAIN,457,0,8
TRAIN,8417,0,8
TRAIN,550,0,8
TRAIN,4326,0,8
TRAIN,2317,0,8
TRAIN,4711,0,8
TRAIN,8525,0,8
TRAIN,8401,0,8
TRAIN,2289,0,8
TRAIN,279,0,8
TRAIN,2861,0,8
TRAIN,589,0,8
TRAIN,4068,0,8
TRAIN,546,0,8
TRAIN,7588,0,8
TRAIN,6035,0,8
TRAIN,1961,0,8
TRAIN,2400,0,8
TRAIN,5979,0,8
TRAIN,6978,0,8
TRAIN,6735,0,8
TRAIN,8503,0,8
TRAIN,2696,0,8
TRAIN,6369,0,8
TRAIN,2820,0,8
TRAIN,7688,0,8
TRAIN,2595,0,8
TRAIN,5442,0,8
TRAIN,6829,0,8
TRAIN,5067,0,8
TRAIN,5312,0,8
TRAIN,7905,0,8
TRAIN,1702,0,8
TRAIN,4365,0,8
TRAIN,4040,0,8
TRAIN,2712,0,8
TRAIN,2467,0,8
TRAIN,5269,0,8
TRAIN,4107,0,8
TRAIN,5344,0,8
TRAIN,7638,0,8
TRAIN,4558,0,8
TRAIN,5997,0,8
TRAIN,8604,0,8
TRAIN,4884,0,8
TRAIN,852,0,8
TRAIN,4519,0,8
TRAIN,5754,0,8
TRAIN,6653,0,8
TRAIN,4747,0,8
TRAIN,7863,0,8
TRAIN,922,0,8
TRAIN,5347,0,8
TRAIN,3663,0,8
TRAIN,6791,0,8
TRAIN,170,0,8
TRAIN,8388,0,8
TRAIN,6366,0,8
TRAIN,2124,0,8
TRAIN,7736,0,8
TRAIN,648,0,8
TRAIN,7303,0,8
TRAIN,993,0,8
TRAIN,7240,0,8
TRAIN,1644,0,8
TRAIN,4358,0,8
TRAIN,7663,0,8
TRAIN,8255,0,8
TRAIN,503,0,8
TRAIN,7758,0,8
TRAIN,3095,0,8
TRAIN,2904,0,8
TRAIN,77,0,8
TRAIN,5673,0,8
TRAIN,781,0,8
TRAIN,1146,0,8
TRAIN,8184,0,8
TRAIN,400,0,8
TRAIN,4909,0,8
TRAIN,1611,0,8
TRAIN,7119,0,8
TRAIN,1219,0,8
TRAIN,5920,0,8
TRAIN,8858,0,8
TRAIN,1779,0,8
TRAIN,6314,0,8
TRAIN,4599,0,8
TRAIN,3463,0,8
TRAIN,4742,0,8
TRAIN,2943,0,8
TRAIN,5385,0,8
TRAIN,5323,0,8
TRAIN,2178,0,8
TRAIN,5117,0,8
TRAIN,2528,0,8
TRAIN,5471,0,8
TRAIN,6738,0,8
TRAIN,2434,0,8
TRAIN,5186,0,8
TRAIN,934,0,8
TRAIN,7711,0,8
TRAIN,7606,0,8
TRAIN,3691,0,8
